height_cm,weight_kg,age,gender,activity_level,goal
152,63.2,29,female,very_active,maintain
169,68.0,25,male,moderate,maintain
184,83.5,28,female,sedentary,maintain
177,84.0,20,female,moderate,maintain
189,95.8,29,male,active,maintain
167,73.0,25,female,very_active,gain
192,86.1,30,female,active,maintain
190,83.4,29,male,moderate,gain
194,91.4,23,female,very_active,maintain
158,66.6,25,male,sedentary,maintain
191,74.6,26,male,moderate,gain
179,86.6,24,female,very_active,maintain
162,58.8,20,male,active,gain
154,46.9,15,female,very_active,maintain
161,69.6,30,female,moderate,maintain
185,91.4,23,male,active,cut
151,54.8,18,female,light,maintain
171,64.7,18,female,light,cut
162,54.8,13,male,light,maintain
160,70.6,20,male,sedentary,cut
158,67.6,20,female,moderate,gain
182,64.9,15,male,very_active,gain
155,51.0,28,female,light,maintain
165,48.5,16,male,moderate,maintain
168,76.7,28,female,light,cut
170,72.1,20,female,moderate,maintain
194,85.9,25,female,moderate,cut
194,94.6,21,female,sedentary,maintain
151,39.8,17,male,moderate,gain
144,47.6,17,male,moderate,cut
178,56.8,15,female,very_active,cut
188,105.6,22,female,active,cut
186,85.1,28,male,light,gain
162,64.2,26,female,sedentary,gain
156,51.7,28,male,moderate,cut
178,81.0,23,male,light,gain
174,82.9,26,male,moderate,gain
187,76.9,17,female,light,cut
167,62.5,26,male,active,cut
178,79.6,18,male,active,gain
157,50.4,21,female,sedentary,cut
167,55.8,30,female,sedentary,maintain
164,53.3,27,female,sedentary,gain
176,76.3,25,male,active,maintain
173,79.3,21,female,moderate,maintain
152,59.1,27,female,moderate,maintain
152,54.0,27,female,light,gain
189,64.8,16,female,active,cut
166,66.4,19,female,light,cut
158,56.5,21,female,moderate,cut
163,55.8,28,female,moderate,maintain
162,64.8,28,male,very_active,maintain
179,75.7,24,male,light,cut
174,74.7,14,female,sedentary,gain
166,78.0,26,female,sedentary,gain
180,87.6,27,male,moderate,cut
188,81.7,21,female,moderate,gain
154,41.3,15,female,sedentary,maintain
184,59.3,16,female,very_active,gain
178,83.1,24,male,very_active,maintain
176,77.0,17,female,moderate,maintain
184,71.4,30,male,light,cut
179,66.4,15,male,sedentary,gain
194,75.0,29,female,active,gain
190,76.3,24,female,active,gain
182,82.7,25,male,light,cut
174,70.2,20,male,active,maintain
150,53.5,25,female,sedentary,cut
170,71.2,26,male,sedentary,maintain
174,62.7,26,female,active,cut
154,61.4,27,female,active,cut
168,82.2,19,female,very_active,cut
160,71.4,24,male,light,cut
158,63.4,19,male,sedentary,maintain
177,75.2,29,male,light,cut
169,81.0,18,female,light,gain
160,65.9,26,male,active,cut
187,81.3,24,female,active,gain
172,76.7,24,male,moderate,gain
154,54.7,16,male,sedentary,maintain
156,53.8,19,female,active,cut
155,40.0,14,male,active,gain
156,59.4,22,male,light,cut
175,75.8,15,male,moderate,cut
153,44.0,13,female,light,gain
168,81.1,20,female,moderate,cut
170,57.2,13,male,light,gain
166,63.6,23,male,sedentary,maintain
167,61.0,30,male,active,cut
191,101.8,20,male,light,cut
153,62.9,25,male,very_active,gain
183,92.5,29,male,light,maintain
152,50.2,28,male,moderate,maintain
172,75.8,21,female,moderate,maintain
167,81.2,21,female,light,gain
155,39.8,14,female,very_active,cut
177,52.3,17,male,very_active,gain
161,59.8,19,female,sedentary,cut
184,76.2,29,female,very_active,gain
194,75.1,19,female,active,maintain
153,60.6,19,female,moderate,maintain
178,77.2,17,female,moderate,maintain
179,68.0,26,male,moderate,gain
152,54.1,27,male,light,gain
184,87.7,18,male,very_active,cut
194,97.6,19,female,moderate,cut
186,75.8,17,male,sedentary,cut
158,62.6,28,female,moderate,maintain
141,49.1,15,female,very_active,maintain
173,62.1,16,male,very_active,cut
174,67.7,30,male,light,cut
157,62.7,25,male,very_active,cut
170,76.9,27,male,sedentary,gain
171,67.5,13,male,light,cut
168,63.4,17,female,light,maintain
178,67.9,30,female,moderate,cut
152,52.3,19,male,sedentary,cut
163,57.8,19,female,light,cut
175,68.8,16,female,active,cut
180,71.0,22,female,moderate,maintain
189,83.7,19,female,moderate,gain
194,97.5,30,male,active,gain
183,77.1,15,female,active,cut
179,91.9,27,female,very_active,gain
158,58.3,13,male,moderate,maintain
166,75.9,22,female,light,gain
195,91.8,23,female,sedentary,maintain
160,72.1,29,female,active,cut
172,64.5,14,female,moderate,gain
178,76.4,20,male,active,maintain
181,66.6,16,male,sedentary,maintain
173,60.7,29,female,moderate,maintain
158,51.5,19,male,light,maintain
160,55.3,18,male,light,cut
188,79.9,23,male,light,gain
192,80.9,23,female,sedentary,cut
189,101.6,21,female,very_active,gain
164,61.0,15,female,light,gain
177,76.1,26,male,sedentary,gain
169,66.3,22,male,very_active,gain
165,57.1,25,male,very_active,maintain
170,73.9,29,male,very_active,gain
182,75.7,25,male,very_active,gain
186,59.6,14,male,active,cut
160,66.0,24,male,light,maintain
153,49.8,29,female,active,cut
176,54.5,13,female,sedentary,cut
192,96.1,28,female,moderate,cut
162,74.4,22,female,moderate,cut
173,84.2,26,female,very_active,maintain
189,72.3,15,female,sedentary,cut
182,78.4,15,male,light,maintain
178,78.3,20,female,sedentary,gain
159,56.2,27,female,very_active,cut
179,81.4,23,female,moderate,cut
166,59.2,24,male,very_active,cut
164,54.2,23,female,active,cut
180,62.0,27,female,sedentary,cut
169,67.4,22,female,sedentary,gain
166,66.2,21,male,sedentary,gain
162,66.5,25,male,light,maintain
179,88.8,29,female,very_active,maintain
168,72.0,29,male,sedentary,maintain
163,66.1,28,female,light,cut
184,91.2,20,male,active,cut
168,55.8,15,female,light,maintain
170,64.6,27,male,moderate,cut
178,65.2,25,female,moderate,cut
158,57.6,17,male,active,gain
164,49.6,13,female,active,cut
182,70.8,29,female,very_active,gain
162,77.2,22,female,moderate,cut
164,65.9,20,female,light,maintain
161,47.3,17,female,sedentary,cut
171,64.1,21,male,light,maintain
147,41.3,16,female,active,gain
153,56.0,22,male,sedentary,gain
165,63.8,18,female,sedentary,maintain
187,80.8,21,male,very_active,maintain
169,64.4,15,female,very_active,gain
185,63.8,17,male,light,gain
168,79.9,28,female,very_active,gain
165,80.2,25,female,light,gain
158,53.9,13,male,very_active,cut
158,50.8,29,female,light,maintain
169,70.6,21,female,moderate,cut
180,69.5,22,female,sedentary,maintain
154,60.0,25,male,very_active,maintain
153,55.1,13,female,moderate,maintain
158,51.8,21,female,moderate,maintain
195,83.9,26,female,light,maintain
179,69.3,28,female,moderate,cut
157,50.0,24,female,light,gain
156,68.1,30,male,sedentary,cut
164,72.4,30,male,very_active,gain
152,60.3,18,female,very_active,gain
181,70.0,26,female,sedentary,cut
143,52.8,17,male,very_active,gain
177,66.1,29,male,sedentary,gain
142,34.0,15,female,active,cut
170,80.7,26,male,active,maintain
156,64.3,21,female,light,gain
146,46.3,17,male,moderate,maintain
164,46.6,16,female,active,cut
170,68.4,27,female,very_active,maintain
155,65.5,25,female,moderate,gain
184,65.8,16,male,moderate,gain
175,73.3,19,female,light,gain
151,61.8,20,male,sedentary,cut
154,58.5,25,male,active,cut
170,66.5,26,male,active,gain
174,57.0,13,male,sedentary,gain
181,74.2,25,female,light,cut
167,76.5,30,female,very_active,maintain
160,57.7,17,female,active,gain
151,55.4,21,male,active,maintain
184,78.9,15,male,light,cut
194,101.2,22,female,light,cut
177,91.1,24,female,very_active,maintain
144,51.0,17,female,sedentary,maintain
168,78.2,29,female,light,gain
159,51.5,29,male,sedentary,cut
147,39.2,13,female,light,maintain
172,62.2,30,male,active,gain
158,68.4,20,male,active,cut
158,61.7,28,female,moderate,cut
170,56.8,30,female,sedentary,gain
188,95.4,21,male,very_active,maintain
185,88.9,22,male,sedentary,gain
161,51.4,22,female,sedentary,maintain
147,40.1,13,female,very_active,gain
176,82.9,27,female,very_active,maintain
179,89.8,24,female,active,gain
144,53.5,17,female,moderate,gain
185,85.8,20,female,light,cut
167,70.9,19,male,sedentary,cut
183,86.9,27,female,very_active,gain
156,67.6,21,male,very_active,gain
175,86.2,26,female,active,cut
171,65.7,13,male,very_active,cut
153,56.3,20,male,very_active,gain
153,56.9,17,female,very_active,maintain
160,49.4,16,male,light,cut
159,55.5,21,male,sedentary,gain
166,59.3,26,male,very_active,maintain
187,96.9,19,male,active,cut
160,49.1,27,female,moderate,gain
179,69.7,17,male,light,gain
192,95.1,30,male,very_active,cut
188,79.3,29,male,light,maintain
163,63.0,13,female,active,gain
162,60.9,30,male,light,maintain
189,82.1,25,female,sedentary,maintain
161,50.9,21,female,very_active,cut
182,80.8,24,male,light,gain
161,65.7,27,male,sedentary,gain
150,37.8,14,female,moderate,cut
165,65.6,30,male,sedentary,cut
160,51.2,23,female,sedentary,maintain
162,57.7,29,male,light,maintain
163,65.3,23,male,active,gain
162,45.8,16,male,very_active,gain
157,54.9,14,male,light,gain
169,84.7,29,female,active,gain
158,56.9,19,female,active,cut
165,58.1,13,female,active,cut
170,74.3,16,male,light,maintain
194,95.1,25,male,active,maintain
175,67.0,19,male,light,cut
163,48.2,15,female,moderate,cut
145,41.1,17,female,light,maintain
190,89.5,27,male,very_active,maintain
166,74.8,28,female,very_active,cut
190,88.8,23,male,active,cut
158,41.7,14,male,moderate,maintain
153,53.6,20,female,very_active,gain
147,44.9,16,female,sedentary,maintain
153,51.9,19,female,sedentary,cut
176,54.6,16,female,light,cut
183,66.2,25,female,active,cut
165,67.4,18,female,very_active,cut
174,74.0,27,female,light,gain
183,82.5,22,male,active,gain
156,51.3,15,male,active,cut
154,49.9,20,male,sedentary,cut
158,72.3,20,female,active,maintain
155,51.4,17,female,very_active,cut
175,67.6,16,male,very_active,maintain
156,62.9,26,male,moderate,maintain
169,58.5,20,male,active,maintain
155,50.8,17,female,moderate,cut
186,96.8,21,male,active,gain
158,57.1,30,male,sedentary,cut
150,60.4,25,male,very_active,cut
162,65.2,21,male,sedentary,cut
166,64.3,23,female,sedentary,gain
190,65.6,14,female,light,gain
189,77.4,19,male,sedentary,maintain
165,65.3,25,male,sedentary,gain
166,59.3,17,female,moderate,maintain
179,67.7,14,male,active,cut
188,102.7,29,female,sedentary,gain
178,67.1,23,female,moderate,gain
160,60.0,30,male,sedentary,maintain
183,90.3,20,male,sedentary,cut
171,65.0,24,female,active,maintain
184,75.1,14,female,sedentary,maintain
174,50.3,17,female,moderate,gain
179,77.8,18,female,moderate,gain
162,77.1,27,female,light,maintain
154,60.3,29,male,very_active,gain
189,63.0,13,female,very_active,cut
182,81.4,28,female,light,maintain
161,50.4,25,female,moderate,gain
156,59.7,30,female,moderate,gain
195,103.0,19,male,very_active,gain
158,64.0,26,female,sedentary,cut
153,55.7,22,male,sedentary,maintain
187,86.5,29,male,very_active,maintain
152,57.0,14,female,sedentary,cut
161,65.9,20,male,moderate,gain
161,63.2,16,female,light,gain
192,99.5,20,male,very_active,maintain
184,89.8,27,female,very_active,cut
159,61.2,29,male,very_active,gain
160,53.9,23,female,sedentary,cut
168,79.0,24,female,moderate,maintain
191,95.4,25,male,light,cut
189,76.4,23,male,active,gain
179,76.5,18,female,very_active,gain
172,68.7,20,male,very_active,maintain
181,78.8,19,male,light,gain
157,68.2,18,male,active,cut
169,59.2,29,male,active,cut
180,63.1,14,female,very_active,gain
169,74.2,14,male,active,maintain
163,56.7,22,male,light,cut
156,62.0,21,male,light,gain
163,78.6,20,female,sedentary,maintain
171,76.9,29,female,sedentary,cut
176,76.9,23,male,active,cut
148,36.3,13,male,very_active,cut
170,84.8,23,female,light,gain
168,67.2,25,male,light,cut
188,87.9,22,male,light,gain
179,59.5,16,male,light,gain
174,50.2,16,male,very_active,maintain
194,76.9,21,male,moderate,gain
185,56.7,17,female,sedentary,maintain
159,51.9,14,female,very_active,cut
173,77.8,18,male,very_active,maintain
162,73.3,25,male,moderate,maintain
165,56.3,24,male,sedentary,gain
190,89.8,18,female,active,cut
195,78.8,18,female,light,gain
186,70.4,27,male,light,maintain
147,50.2,15,female,active,cut
146,36.2,16,female,sedentary,gain
184,89.7,23,male,sedentary,cut
167,54.0,24,female,active,gain
195,86.1,28,male,sedentary,maintain
163,49.7,14,male,active,maintain
151,63.8,25,female,sedentary,gain
177,76.8,21,male,active,cut
165,71.7,22,male,moderate,cut
185,72.7,19,male,sedentary,maintain
169,74.6,30,male,very_active,cut
160,50.9,26,female,very_active,cut
162,74.0,26,female,active,maintain
150,57.6,15,male,active,gain
175,54.7,15,female,active,cut
188,69.4,22,female,sedentary,cut
183,92.9,23,female,light,cut
180,63.5,25,female,light,cut
186,83.1,21,male,very_active,cut
185,73.1,26,male,active,cut
171,66.7,24,female,sedentary,maintain
167,70.9,25,male,active,cut
150,40.4,13,female,active,gain
184,87.2,28,male,light,maintain
179,76.6,25,male,active,maintain
181,80.4,18,female,light,maintain
179,73.9,17,male,sedentary,maintain
191,89.3,23,male,moderate,maintain
175,77.2,17,male,sedentary,gain
190,80.2,26,female,sedentary,maintain
185,67.9,14,male,active,maintain
193,86.0,23,female,light,maintain
174,82.0,19,female,sedentary,maintain
159,54.9,14,female,sedentary,cut
164,62.8,19,female,very_active,gain
161,55.2,27,female,active,cut
176,70.4,19,female,moderate,maintain
160,54.5,13,male,sedentary,cut
158,47.8,27,female,light,gain
183,65.8,28,female,light,gain
193,99.8,18,male,light,maintain
153,65.1,26,female,active,cut
187,75.3,22,male,moderate,gain
181,67.2,22,female,moderate,gain
174,88.2,22,female,sedentary,gain
194,91.1,26,male,light,cut
187,88.6,29,female,light,gain
166,72.8,26,female,sedentary,gain
191,75.7,22,female,very_active,gain
185,81.5,23,female,very_active,cut
172,74.1,16,male,sedentary,gain
172,70.2,24,male,active,gain
195,81.0,26,male,moderate,gain
184,90.9,27,female,sedentary,maintain
182,75.6,21,male,light,gain
147,43.0,16,female,active,maintain
171,81.8,20,male,moderate,gain
170,59.5,18,female,light,gain
164,70.7,26,female,moderate,maintain
171,67.8,15,female,active,gain
160,64.9,30,male,very_active,cut
170,77.7,24,female,very_active,cut
189,101.3,29,female,sedentary,cut
183,72.5,19,male,sedentary,cut
162,64.1,30,male,active,maintain
161,67.6,24,male,active,maintain
151,41.6,13,female,sedentary,gain
166,66.2,18,male,sedentary,gain
181,72.0,22,female,sedentary,cut
179,59.8,15,male,very_active,cut
189,70.3,21,female,moderate,cut
178,70.6,30,female,light,gain
152,54.2,14,female,active,maintain
140,50.2,13,female,moderate,gain
181,58.0,15,male,sedentary,maintain
158,42.1,13,male,sedentary,maintain
159,69.3,18,male,light,gain
159,48.7,21,female,very_active,maintain
154,41.7,14,male,very_active,maintain
163,51.6,16,female,active,gain
172,56.8,17,female,active,cut
155,56.0,13,male,active,cut
172,64.7,27,male,very_active,maintain
194,89.2,28,female,moderate,maintain
179,95.3,23,female,sedentary,cut
160,53.6,21,female,moderate,gain
173,82.7,21,male,active,cut
167,68.7,27,female,light,maintain
185,89.9,25,male,very_active,maintain
165,72.5,30,female,moderate,maintain
156,57.3,29,female,sedentary,cut
163,52.7,17,male,light,maintain
178,63.5,19,male,light,cut
153,54.9,21,female,light,gain
165,59.0,18,male,moderate,maintain
149,52.9,16,male,very_active,cut
154,60.0,30,female,light,gain
164,65.2,19,female,moderate,cut
185,87.1,15,female,light,cut
146,50.1,17,male,very_active,cut
142,35.1,15,female,very_active,maintain
145,41.1,14,male,moderate,maintain
194,88.9,19,female,moderate,cut
182,70.1,29,male,moderate,cut
169,67.0,18,female,sedentary,maintain
173,66.0,29,female,very_active,gain
190,76.4,20,male,sedentary,cut
174,69.6,20,male,very_active,maintain
191,98.3,26,female,very_active,gain
166,72.7,21,male,very_active,gain
152,54.9,23,female,light,maintain
173,76.6,19,male,sedentary,gain
173,66.2,24,male,sedentary,gain
156,55.7,18,male,moderate,cut
183,70.4,20,male,sedentary,maintain
166,63.8,29,female,sedentary,gain
193,101.5,23,male,active,maintain
165,80.5,27,female,active,maintain
190,85.4,15,female,light,cut
163,64.6,28,male,very_active,cut
178,95.0,21,female,light,gain
182,90.7,25,male,very_active,gain
146,38.8,16,male,active,gain
140,48.2,13,male,moderate,cut
147,45.1,13,male,sedentary,gain
193,73.3,28,female,active,cut
171,81.5,27,female,moderate,gain
184,83.6,27,female,active,maintain
173,69.1,20,female,light,maintain
164,78.0,23,female,sedentary,cut
159,52.7,20,female,active,gain
173,89.5,30,female,very_active,maintain
179,73.4,14,female,sedentary,maintain
177,73.9,14,female,active,maintain
179,74.4,23,male,sedentary,maintain
183,70.4,24,male,active,gain
152,44.0,13,female,active,gain
163,68.7,29,male,active,gain
162,72.4,24,male,very_active,gain
195,111.5,23,female,light,maintain
